ID	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)
MAG07849	p__Actinobacteria (UID2112)	31	211	124	80.22	1.61	50	2078444	16749	1979	1979	7569	387	305	297	1696	1684
MAG07851	o__Clostridiales (UID1226)	155	278	158	81.37	0	0	2558315	31268	2256	2256	16629	391	323	309	2482	2307
MAG07853	f__Lachnospiraceae (UID1256)	33	333	171	83.18	2.42	0	2212955	26906	2035	2035	22569	381	313	300	2045	1897
MAG07854	o__Clostridiales (UID1212)	172	263	149	98.66	0	0	1880756	32579	1754	1755	64293	388	326	307	2783	2571
MAG07855	o__Clostridiales (UID1212)	172	263	149	79.77	0	0	1780804	16241	1707	1707	103203	388	312	303	2377	2340
MAG07856	o__Clostridiales (UID1226)	155	278	158	95.39	0.63	0	2526359	28758	2242	2242	48164	400	329	316	1530	1480
MAG07857	o__Clostridiales (UID1226)	155	278	158	72.94	1.58	22.22	1891814	21679	1878	1878	5380	368	304	293	1508	1454
MAG07858	o__Clostridiales (UID1212)	172	260	146	98.63	0	0	2622089	36410	2420	2421	90024	391	321	305	3250	2940
MAG07859	o__Clostridiales (UID1226)	155	278	158	91.62	1.58	75	2959490	38442	2715	2715	35042	392	329	315	2087	1944
MAG07860	f__Lachnospiraceae (UID1286)	57	420	207	97.14	0.36	16.67	3000859	35948	2748	2748	51765	398	327	314	2184	2076
MAG07861	o__Clostridiales (UID1212)	172	263	149	95.04	0	0	2433707	33101	2189	2189	30635	400	333	318	2433	2314
MAG07863	o__Clostridiales (UID1212)	172	263	149	96.64	1.68	0	2163679	36749	1961	1961	24938	397	329	310	2759	2536
MAG07864	o__Clostridiales (UID1226)	155	278	158	83.86	2.22	0	2121245	23661	2029	2029	13561	368	309	298	7078	6645
MAG07866	f__Lachnospiraceae (UID1286)	57	420	207	76.97	0	0	1649851	22124	1533	1533	17022	379	313	298	1518	1454
MAG07868	o__Clostridiales (UID1212)	172	263	149	98.72	0	0	2915951	47100	2638	2638	49329	390	320	302	2851	2688
MAG07870	o__Clostridiales (UID1212)	172	263	149	93.96	1.34	50	2090824	18943	2049	2049	19530	369	301	292	2152	2056
MAG07872	o__Clostridiales (UID1212)	172	263	149	97.9	0	0	2630966	41967	2492	2492	111130	385	318	302	1616	1534
MAG07873	o__Clostridiales (UID1212)	172	263	149	98.66	1.68	0	2545827	27321	2470	2470	56888	366	305	294	2238	2089
MAG07874	o__Clostridiales (UID1212)	172	263	149	89.67	2.24	25	2464762	23634	2349	2349	21365	391	314	304	3047	2859
MAG07875	p__Actinobacteria (UID2112)	31	211	124	95.2	0.81	0	2008202	17861	1772	1772	40087	395	329	319	2138	2016
MAG07877	o__Clostridiales (UID1212)	172	261	147	78.31	1.36	50	1758469	17401	1580	1580	43809	386	328	317	1430	1385
MAG07879	o__Bacteroidales (UID2657)	160	491	268	95.23	0	0	2912708	44617	2362	2362	31646	437	372	353	1893	1811
MAG07881	o__Clostridiales (UID1212)	172	263	149	98.66	0	0	2716571	36943	2501	2501	164684	394	330	315	2355	2189
MAG07883	o__Clostridiales (UID1212)	172	263	149	98.99	1.34	0	2623996	34854	2485	2485	49246	378	319	305	2181	2069
MAG07885	o__Clostridiales (UID1212)	172	263	149	73.2	0.22	0	1630841	31238	1768	1769	12108	343	256	238	2824	2597
MAG07886	o__Clostridiales (UID1212)	172	263	149	51.47	0	0	1649274	16698	1781	1781	4788	361	283	274	1608	1544
MAG07887	o__Clostridiales (UID1212)	172	263	149	96.77	3.02	0	2010910	19406	1964	1964	48165	363	298	288	1537	1471
MAG07889	p__Bacteroidetes (UID2605)	350	314	208	96.63	0.16	0	2370612	23437	1981	1981	154116	410	348	336	1533	1457
MAG07890	k__Bacteria (UID203)	5449	103	57	63.67	0	0	1772126	22610	1663	1663	15238	392	319	306	2179	2011
MAG07891	o__Clostridiales (UID1212)	172	263	149	70.75	0.67	0	1727473	16857	1927	1927	3845	318	260	251	2593	2455
MAG07892	g__Prevotella (UID2724)	55	567	296	94.43	0.18	50	2958549	45312	2447	2447	47922	447	356	338	2513	2336
MAG07893	p__Firmicutes (UID1022)	100	295	158	96.84	1.42	0	1947091	31105	1972	1972	8782	353	296	280	1440	1346
MAG07896	o__Clostridiales (UID1226)	155	278	158	94.93	0.95	0	2640128	31351	2398	2398	40388	386	325	312	1961	1830
MAG07897	o__Clostridiales (UID1226)	155	278	158	90.82	1.11	33.33	3228440	42661	2770	2770	75673	416	353	337	3473	3216
MAG07898	p__Proteobacteria (UID3887)	1487	256	161	98.14	0.62	0	2259993	18469	2007	2007	39112	404	326	316	1870	1841
MAG07899	f__Lachnospiraceae (UID1256)	33	333	171	54.91	0.1	0	1362690	16365	1457	1457	6507	347	282	270	1659	1577
MAG07900	k__Bacteria (UID203)	5449	102	56	71.2	0.89	100	2284259	23541	2178	2178	12172	368	313	302	3629	3355
MAG07901	o__Clostridiales (UID1212)	172	263	149	94.68	1.34	0	2049249	17672	1989	1989	63496	367	303	294	3405	3267
MAG07902	p__Actinobacteria (UID2112)	31	211	124	98.39	0	0	1964719	15721	1754	1754	159438	392	334	325	2096	2025
MAG07906	o__Bacteroidales (UID2617)	213	406	265	96.66	1.13	33.33	2640544	37913	2318	2318	13627	418	339	323	1942	1858
MAG07907	o__Clostridiales (UID1226)	155	278	158	78.43	1.27	50	2071409	23354	1898	1898	13028	387	319	307	2092	1960
MAG07908	o__Clostridiales (UID1212)	172	263	149	88.89	0.67	50	1651549	15603	1615	1615	20935	363	300	291	1795	1718
MAG07909	f__Bifidobacteriaceae (UID1462)	65	476	217	90.55	0	0	1834707	16818	1486	1486	121679	433	354	343	3136	3040
MAG07910	f__Bifidobacteriaceae (UID1458)	77	464	220	90.89	3.79	33.33	2334439	25453	1913	1913	83124	420	353	340	3111	3010
MAG07911	o__Clostridiales (UID1212)	172	263	149	97.27	0	0	2383050	29574	2231	2231	94902	382	316	303	2093	1999
MAG07914	p__Actinobacteria (UID2112)	31	211	124	96.77	1.01	33.33	1643941	17574	1504	1504	17571	390	327	316	9610	8926
MAG07915	o__Clostridiales (UID1212)	172	263	149	77.27	2.2	42.86	2173063	22856	2265	2265	6427	347	275	265	3111	2950
MAG07916	o__Clostridiales (UID1212)	172	263	149	57.78	0	0	1628254	22909	1813	1813	2938	341	269	256	2239	2083
MAG07917	o__Bacteroidales (UID2657)	160	491	268	95.94	0.37	75	3243941	48056	2634	2634	44350	445	377	359	1870	1817
MAG07919	f__Lachnospiraceae (UID1255)	90	354	174	87.19	0.48	0	2196414	24305	2001	2001	12988	389	325	312	1634	1576
MAG07920	o__Clostridiales (UID1212)	172	263	149	89.04	0.89	0	1768942	28896	1859	1859	6371	352	281	265	1793	1633
MAG07921	o__Clostridiales (UID1212)	172	261	147	97.16	0	0	2291304	23643	2025	2025	8130	386	326	314	1803	1663
MAG07922	o__Clostridiales (UID1212)	172	257	149	96.64	0.67	0	2470584	21344	2366	2366	53104	371	304	295	2266	2138
MAG07925	f__Lachnospiraceae (UID1286)	57	420	207	62.38	2.42	60	1754633	21325	1734	1735	8095	362	300	288	1534	1484
MAG07926	k__Bacteria (UID203)	5449	102	56	66.07	2.68	100	1607907	14864	1681	1681	7950	340	278	269	1315	1257
MAG07928	o__Clostridiales (UID1212)	172	263	149	51.5	0	0	1214696	10417	1393	1393	3707	329	257	250	2642	2497
MAG07930	o__Clostridiales (UID1212)	172	263	149	97.99	2.68	0	2484209	27346	2227	2227	69122	400	330	317	3538	3391
MAG07936	g__Bacteroides (UID2691)	33	839	309	94.01	0.32	100	5407826	86782	4286	4286	68912	465	380	360	2056	1922
MAG07937	o__Clostridiales (UID1120)	304	250	143	97.9	0.76	33.33	1733762	26378	1693	1693	16600	371	301	286	2004	1858
MAG07938	g__Streptococcus (UID559)	118	610	282	99.29	0.09	0	1883199	26246	1849	1849	255008	364	300	286	2945	2770
MAG07939	f__Actinomycetaceae (UID1531)	42	420	211	91.02	3.47	33.33	1945870	12686	1755	1755	12791	398	320	313	3062	3006
MAG07940	p__Actinobacteria (UID2112)	31	211	124	100	0	0	2113533	15443	1830	1830	504724	397	339	331	2343	2268
MAG07945	f__Actinomycetaceae (UID1531)	42	420	211	64.75	1.34	20	1205797	9458	1529	1529	2150	308	239	233	1596	1526
MAG07950	k__Bacteria (UID203)	5449	104	58	66.72	0	0	4746201	53712	4507	4507	39964	377	317	305	6000	5575
MAG07952	o__Lactobacillales (UID544)	293	475	267	64.27	0.56	0	1427788	17318	1570	1570	6255	324	273	262	1507	1435
MAG07954	k__Bacteria (UID203)	5449	104	58	58.62	3.45	100	2378681	26951	2159	2159	87012	389	327	315	1654	1576
MAG07956	k__Bacteria (UID203)	5449	104	58	55.17	0	0	4809934	54376	4626	4626	35508	371	307	295	4994	4684
MAG07957	k__Bacteria (UID203)	5449	104	58	62.93	3.45	50	2069458	13501	2176	2176	4948	358	286	280	1645	1588
MAG07958	f__Actinomycetaceae (UID1531)	42	420	211	61.59	4.67	55	1712758	14421	2117	2117	2201	315	242	235	1698	1622
MAG07959	k__Bacteria (UID203)	5449	102	57	63.16	0	0	5309667	55882	5018	5018	42589	367	313	302	3159	3078
MAG07961	k__Bacteria (UID203)	5449	104	58	81.03	0	0	3369527	62010	3194	3194	132398	374	311	292	2793	2618
MAG07962	o__Clostridiales (UID1120)	304	249	142	100	0	0	2917399	52719	2673	2673	1573744	363	313	293	2012	1857
MAG07964	k__Bacteria (UID1453)	901	171	117	65.81	0	0	751981	10683	779	779	190678	365	295	281	1341	1280
MAG07967	f__Bifidobacteriaceae (UID1458)	77	464	220	100	0.45	0	2611866	26949	2148	2148	532303	422	359	347	3118	3030
MAG07971	f__Enterobacteriaceae (UID5124)	134	1172	336	99.78	1.14	62.5	4981921	56648	4638	4638	144781	377	319	306	3743	3448
MAG07972	p__Actinobacteria (UID2112)	31	211	124	89.78	1.7	33.33	1425172	14897	1438	1438	10621	364	301	291	2338	2183
MAG07973	p__Actinobacteria (UID2112)	31	211	124	74.99	0	0	1082130	12063	1120	1120	4614	355	282	271	1537	1446
MAG07974	f__Bifidobacteriaceae (UID1458)	77	455	214	96.51	0.06	0	1566333	15785	1297	1297	305901	431	358	346	3237	3151
MAG07980	f__Bifidobacteriaceae (UID1458)	77	464	220	96.78	0.83	83.33	2382952	24297	2109	2109	26182	401	333	322	1962	1843
MAG07981	o__Clostridiales (UID1120)	304	247	141	85.06	1.06	50	1290777	17667	1391	1391	6001	340	275	263	1748	1613
MAG07982	f__Actinomycetaceae (UID1531)	42	420	211	88.2	1.53	71.43	2146071	14524	1971	1971	10655	391	320	312	2047	1955
MAG07992	o__Bacteroidales (UID2657)	160	491	268	98.88	0.37	0	3911880	59399	3299	3299	61603	435	362	344	2543	2378
MAG07994	c__Clostridia (UID1118)	387	223	124	77.74	3.49	20	2104315	17569	1972	1972	19672	365	308	299	2126	2057
MAG07995	o__Clostridiales (UID1212)	172	263	149	89.87	1.34	0	2391638	22550	2388	2388	16803	383	299	290	2177	2054
MAG07996	o__Clostridiales (UID1212)	172	263	149	94.5	2.42	100	1920257	20943	1716	1716	64386	396	331	318	2544	2407
MAG07997	p__Actinobacteria (UID2112)	31	211	124	100	1.3	66.67	2677819	22049	2170	2170	117813	418	345	335	3970	3697
MAG08000	o__Clostridiales (UID1212)	172	263	149	89.29	0.36	50	2351192	21816	2290	2290	45474	385	318	308	3601	3429
MAG08001	o__Clostridiales (UID1212)	172	263	149	93.74	0	0	2130941	27650	1995	1995	129195	389	322	308	2367	2295
MAG08002	k__Bacteria (UID2372)	131	177	106	79.12	0.09	0	3096187	34668	3788	3788	4570	293	233	224	2353	2200
MAG08003	o__Clostridiales (UID1212)	172	261	148	87.21	0.23	0	2386148	29459	2416	2416	8007	371	293	281	2945	2765
MAG08006	o__Clostridiales (UID1226)	155	278	158	98.5	0	0	5614642	61767	5229	5229	62871	376	317	305	3309	3179
MAG08008	o__Clostridiales (UID1212)	172	263	149	97.27	0	0	2312783	28950	2140	2140	234483	386	320	307	3387	3192
MAG08009	c__Clostridia (UID1085)	35	420	196	83.77	2.47	0	2027944	23626	2244	2244	8585	337	266	255	2355	2186
MAG08010	p__Actinobacteria (UID2112)	31	211	124	83.06	1.92	20	2737030	19353	2208	2208	34272	437	351	342	2164	2124
MAG08011	f__Bifidobacteriaceae (UID1462)	65	476	217	87.04	0.54	33.33	2064726	20939	1795	1795	27057	409	336	325	2582	2433
MAG08012	o__Clostridiales (UID1226)	155	278	158	98.42	0	0	3423451	44665	3247	3247	114328	387	316	303	2944	2814
MAG08013	o__Bacteroidales (UID2657)	160	492	269	68.56	0.72	0	1711534	24360	1695	1695	3740	359	289	274	1768	1661
MAG08014	o__Clostridiales (UID1120)	304	247	141	98.94	0	0	1866031	23385	1655	1655	76260	403	335	321	2356	2209
MAG08015	o__Clostridiales (UID1120)	304	247	141	95.04	1.06	0	2013943	22852	1918	1918	37757	383	313	301	2841	2686
MAG08016	p__Actinobacteria (UID2112)	31	211	124	98.95	0.88	100	2053166	14315	1962	1962	39050	377	315	308	1572	1509
MAG08017	o__Clostridiales (UID1226)	155	278	158	98.73	0.32	100	6714038	80685	6178	6178	185624	393	327	314	4671	4428
MAG08018	p__Actinobacteria (UID2112)	31	211	124	99.19	0.6	0	2079291	18413	1807	1807	86870	415	336	325	4281	4123
MAG08019	p__Actinobacteria (UID2112)	31	211	124	70.7	4.57	0	1959340	16386	1766	1766	17515	394	318	308	4661	4415
MAG08020	p__Actinobacteria (UID2112)	31	211	124	99.19	0.12	0	1988283	21605	1693	1694	252775	393	339	326	4084	3838
MAG08021	c__Clostridia (UID1118)	387	223	124	96.7	0.27	0	2951811	26131	2752	2752	57781	384	322	313	2609	2557
MAG08022	c__Clostridia (UID1118)	387	223	124	75.35	2.28	50	1929834	18465	2294	2294	4254	327	258	250	1888	1859
MAG08023	k__Bacteria (UID203)	5449	104	58	56.54	0	0	1422225	12730	1355	1355	14446	374	307	298	1667	1607
MAG08024	o__Clostridiales (UID1120)	304	247	141	96.31	0.71	0	2588323	29240	2449	2449	54459	394	315	304	2860	2713
MAG08025	p__Actinobacteria (UID2112)	31	211	124	97.93	0.92	100	2570099	21081	2172	2172	85322	419	345	335	4041	3832
MAG08026	o__Clostridiales (UID1212)	172	263	149	86.54	1.34	0	2108286	19493	2070	2070	35734	378	303	293	2328	2254
MAG08028	c__Clostridia (UID1118)	387	223	124	99.19	1.08	0	1898092	20952	1826	1826	93671	372	310	298	2877	2720
MAG08029	k__Bacteria (UID203)	5449	103	57	57.02	2.63	0	2393817	20740	2280	2280	30106	373	318	309	2602	2559
MAG08030	c__Clostridia (UID1118)	387	223	124	89.72	0.15	0	2887194	27656	2967	2967	7145	352	294	285	3552	3357
MAG08031	o__Clostridiales (UID1212)	172	263	149	91.92	0.67	0	2154197	20719	1888	1888	12664	413	339	328	3089	2937
MAG08032	g__Bacteroides (UID2691)	33	839	309	99.27	0.4	0	4788412	76155	3824	3824	123982	458	378	358	1984	1882
MAG08033	o__Clostridiales (UID1212)	172	261	147	93.28	1.7	100	2617963	26193	2369	2369	52427	385	322	311	3569	3319
MAG08034	g__Prevotella (UID2721)	65	530	280	60.08	1.5	0	1716758	24977	1847	1847	3685	352	267	254	2190	2036
MAG08035	o__Clostridiales (UID1212)	172	263	149	75.5	0.56	50	1807469	23421	2042	2042	5314	329	269	258	1416	1336
MAG08036	c__Clostridia (UID1118)	387	223	124	100	1.08	0	2991632	27153	2719	2719	48515	390	328	318	3415	3265
MAG08038	o__Clostridiales (UID1212)	172	263	149	67.82	0.67	0	995678	12925	1263	1263	2789	299	234	224	1350	1296
MAG08039	p__Actinobacteria (UID2112)	31	211	124	68.15	3.23	100	1671000	14817	1531	1531	15524	377	319	309	4077	3955
MAG08041	o__Clostridiales (UID1120)	304	249	142	57.52	0.7	100	2648628	32761	3304	3304	3472	300	238	229	2595	2407
MAG08043	o__Clostridiales (UID1212)	172	263	149	78.23	2.91	0	1388425	27880	1348	1348	43025	370	305	284	2963	2660
MAG08044	f__Lachnospiraceae (UID1256)	33	333	171	78.23	0.58	0	1657458	16710	1980	1980	4695	320	257	249	1428	1356
MAG08045	o__Clostridiales (UID1212)	172	263	149	98.66	0	0	2391207	27958	2215	2215	123416	382	319	306	2433	2260
MAG08047	p__Euryarchaeota (UID3)	148	188	125	100	0	0	1819343	36549	1789	1789	1106877	360	307	286	3729	3272
MAG08048	f__Porphyromonadaceae (UID2622)	35	475	318	72.89	2.36	66.67	1447475	14991	1590	1590	2586	345	273	264	2043	1968
MAG08049	o__Clostridiales (UID1120)	304	250	143	93.54	0.7	0	2926136	24731	2706	2706	21674	338	289	280	6358	5947
MAG08050	c__Clostridia (UID1118)	387	223	124	99.19	0.81	0	2156821	25610	2035	2035	132980	379	320	307	3325	3123
MAG08052	f__Enterobacteriaceae (UID5124)	134	1173	336	99.97	0.04	0	4966006	57459	4742	4742	124097	377	307	295	3164	3078
MAG08053	o__Clostridiales (UID1212)	172	261	147	65.7	1.7	33.33	1700662	14602	2049	2049	3406	309	245	238	1385	1338
MAG08054	o__Clostridiales (UID1212)	172	263	149	97.99	0.34	0	2057436	33855	1926	1926	49086	376	311	293	2099	1892
MAG08055	c__Clostridia (UID1085)	35	420	196	80.71	1.02	0	2509785	26565	2346	2346	150438	390	321	310	3816	3586
MAG08056	p__Actinobacteria (UID2112)	31	211	124	100	0	0	2262904	19414	1962	1962	160465	396	339	329	1977	1890
MAG08057	p__Euryarchaeota (UID3)	148	188	125	96.8	0	0	1643202	33489	1564	1564	91789	351	298	276	2775	2384
MAG08061	k__Bacteria (UID1453)	901	171	117	59.12	0	0	621242	10016	616	616	25227	363	295	279	1249	1196
MAG08064	p__Actinobacteria (UID2112)	31	211	124	81.62	1.29	66.67	1045426	11425	1098	1098	4077	360	280	269	1720	1602
MAG08065	o__Clostridiales (UID1120)	304	250	143	98.6	0	0	1803031	27145	1645	1645	48889	392	322	305	2574	2382
MAG08066	o__Lactobacillales (UID355)	490	336	184	98.37	0	0	1879412	28401	1904	1904	41310	350	288	273	1443	1383
MAG08067	p__Actinobacteria (UID2112)	31	211	124	97.58	0	0	1580914	16145	1433	1433	30075	397	331	320	1590	1526
MAG08070	f__Actinomycetaceae (UID1531)	42	420	211	97.91	1.27	20	1999909	17822	1750	1751	24231	403	340	330	3142	3067
MAG08071	o__Selenomonadales (UID1024)	64	334	167	75.99	2.99	42.86	1279848	16695	1350	1350	7419	336	281	269	2063	1879
MAG08075	o__Clostridiales (UID1226)	155	277	157	79.48	4.95	61.54	1734853	27860	2098	2098	3102	316	256	243	1238	1152
MAG08076	p__Actinobacteria (UID2112)	31	211	124	97.38	1.37	66.67	1794294	13590	1717	1717	11847	397	308	300	1672	1621
MAG08077	f__Actinomycetaceae (UID1531)	42	420	211	65.02	3.06	55.56	2086839	9719	2136	2136	3131	365	286	281	1920	1864
MAG08080	p__Actinobacteria (UID2112)	31	211	124	58.78	0.16	100	1400853	10177	1534	1534	2989	339	264	258	1501	1482
MAG08082	o__Actinomycetales (UID1697)	387	327	191	52.36	3.84	62.5	1622459	11331	1954	1954	2477	316	253	247	1044	1025
MAG08084	o__Actinomycetales (UID1530)	622	254	150	98.67	0	0	2254968	19917	1767	1767	214770	423	358	346	1867	1834
MAG08085	o__Clostridiales (UID1226)	155	278	158	97.66	0.63	0	3195476	38140	2839	2839	200006	409	333	320	2692	2553
MAG08089	o__Clostridiales (UID1212)	172	261	147	98.07	0	0	2265246	22255	2175	2175	18219	373	302	292	3360	3214
MAG08090	o__Clostridiales (UID1212)	172	263	149	97.99	1.01	0	2990517	54137	2582	2582	177182	425	352	331	13275	12257
MAG08093	p__Actinobacteria (UID2112)	31	211	124	100	0	0	3202257	25673	2769	2769	144889	416	337	327	3823	3676
MAG08095	o__Bacteroidales (UID2657)	160	492	269	98.82	0.31	50	4369244	65697	3548	3548	93578	453	375	357	2116	2017
MAG08096	o__Clostridiales (UID1212)	172	263	149	99.33	1.79	0	2611052	27397	2409	2409	70926	382	308	296	3344	3131
MAG08098	o__Clostridiales (UID1120)	304	249	142	99.3	0	0	4323150	55236	4048	4048	155717	393	319	305	5135	4835
MAG08101	g__Streptococcus (UID684)	26	668	229	57.04	2.96	46.15	1051010	13840	1232	1232	3277	314	255	243	1381	1318
MAG08102	o__Clostridiales (UID1212)	172	261	147	94.83	0.68	100	2696316	27001	2400	2400	72031	391	329	318	3641	3372
MAG08103	o__Clostridiales (UID1212)	172	263	149	99.33	1.01	0	2297891	36577	2200	2200	254100	376	307	290	4129	3832
MAG08104	f__Enterobacteriaceae (UID5162)	88	1207	328	99.74	0.26	12.5	4751217	55193	4606	4606	42562	370	303	292	1941	1781
MAG08106	o__Clostridiales (UID1212)	172	257	149	97.32	0.67	0	2458184	21321	2328	2328	92168	372	308	299	1873	1786
MAG08107	p__Actinobacteria (UID2112)	31	211	124	94.95	0.7	85.71	2118075	16186	1799	1799	26410	414	339	330	3092	2958
MAG08110	p__Actinobacteria (UID2112)	31	211	124	90.73	2.97	28.57	2155934	15532	1987	1987	11669	385	312	304	2437	2341
MAG08111	f__Lachnospiraceae (UID1286)	57	420	207	99.15	0.16	100	3311130	48584	3265	3265	77531	376	297	282	2025	1841
MAG08113	p__Actinobacteria (UID2112)	31	211	124	98.39	0.81	0	2076332	18862	1759	1759	120493	405	344	333	3560	3304
MAG08114	o__Clostridiales (UID1212)	172	261	147	87.2	0.91	100	1917582	19065	1809	1809	25922	377	314	303	1991	1916
MAG08118	o__Clostridiales (UID1212)	172	263	149	97.76	0	0	2455292	30450	2071	2071	118406	429	359	345	3722	3536
MAG08120	p__Actinobacteria (UID2112)	31	211	124	99.19	0.92	50	1952071	21045	1669	1669	244520	412	348	335	16468	15462
MAG08124	k__Bacteria (UID203)	5449	104	58	56.58	0.86	100	1211001	12990	1045	1045	27552	417	344	331	2177	2081
MAG08127	o__Clostridiales (UID1212)	172	263	149	62	1.23	66.67	1276714	12726	1524	1524	3624	307	244	236	1192	1157
MAG08128	f__Lachnospiraceae (UID1256)	33	333	171	88.12	1.75	33.33	2308327	28886	2211	2211	28335	373	309	295	3289	3011
MAG08129	p__Actinobacteria (UID2112)	31	211	124	98.33	0.81	100	2575185	21043	2241	2241	39571	411	334	325	1696	1685
MAG08130	c__Deltaproteobacteria (UID3218)	61	284	169	81.22	1.48	0	2060049	14530	2096	2096	6206	355	283	276	1431	1414
MAG08135	p__Actinobacteria (UID2112)	31	211	124	96.7	0	0	2307572	19380	1997	1997	83131	388	331	321	2337	2195
MAG08138	o__Clostridiales (UID1212)	172	263	149	99.33	0	0	3008129	41506	2662	2662	251106	409	338	322	6286	5940
MAG08139	o__Clostridiales (UID1212)	172	263	149	98.66	0	0	2518533	29392	2342	2342	240839	381	318	305	2433	2259
MAG08142	o__Clostridiales (UID1212)	172	261	147	96.78	0	0	2446806	24969	2221	2221	90891	388	326	315	3502	3246
MAG08143	c__Clostridia (UID1085)	35	420	196	81.74	1.53	0	2579483	27455	2481	2481	90239	381	311	300	3622	3397
MAG08144	o__Clostridiales (UID1212)	172	263	149	64.62	0	0	1474391	25405	1721	1721	3142	332	262	247	1619	1499
MAG08146	o__Clostridiales (UID1212)	172	261	147	81.96	1.95	100	1723022	17250	1727	1727	9939	356	292	282	1271	1212
MAG08148	o__Clostridiales (UID1212)	172	260	146	98.63	0	0	2612236	36630	2429	2430	81917	393	319	304	2869	2693
MAG08149	c__Deltaproteobacteria (UID3218)	61	284	169	75.35	0.59	0	2904732	24141	3257	3257	3328	334	256	248	1412	1355
MAG08151	p__Actinobacteria (UID2112)	31	211	124	99.59	0	0	3280799	26303	2817	2817	116714	417	342	333	3846	3705
MAG08152	p__Actinobacteria (UID2112)	31	211	124	100	0.27	0	2831799	24693	2334	2334	381649	426	356	345	25104	23622
MAG08153	p__Actinobacteria (UID2112)	31	211	124	99.19	0	0	2056701	17798	1673	1673	139783	419	351	340	3609	3351
MAG08154	f__Bifidobacteriaceae (UID1462)	65	476	217	66.36	0.15	0	1339967	13350	1091	1091	188405	427	359	347	3173	3079
MAG08158	f__Lachnospiraceae (UID1256)	33	333	171	81.22	2.24	0	1842649	22437	1871	1871	13298	363	300	288	1704	1608
MAG08159	k__Bacteria (UID203)	5449	104	58	63.79	0	0	1113820	9676	976	976	118405	394	334	325	2151	2068
MAG08160	o__Clostridiales (UID1212)	172	261	147	87.37	3.2	87.5	2219752	22685	2133	2133	16190	367	310	300	3630	3355
MAG08162	k__Bacteria (UID203)	5449	102	56	67.86	0	0	1810697	17626	1914	1914	7106	337	277	268	1652	1577
