ID	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)
MAG06099	p__Firmicutes (UID1022)	100	295	158	98.01	0.02	0	2050331	21684	1910	1910	31263	365	306	295	1852	1691
MAG06100	f__Lachnospiraceae (UID1286)	57	420	207	86.11	0.48	100	2737919	37028	2550	2550	53175	389	317	303	1551	1464
MAG06101	o__Clostridiales (UID1226)	155	278	158	99.62	1.27	33.33	2868023	37025	2605	2605	35211	410	329	315	3285	3049
MAG06102	o__Clostridiales (UID1212)	172	263	149	93.06	0	0	2180785	21502	2155	2155	66182	363	294	284	1514	1451
MAG06103	o__Bacteroidales (UID2621)	198	427	260	95.67	0.96	33.33	4459628	67465	3888	3888	16165	428	351	333	2473	2293
MAG06104	o__Selenomonadales (UID1024)	64	334	167	79.62	2.3	16.67	2105792	21651	2313	2313	4239	340	274	265	2367	2184
MAG06105	f__Lachnospiraceae (UID1286)	57	420	207	98.79	0	0	2900088	42415	2759	2759	103750	387	313	298	1728	1628
MAG06106	o__Clostridiales (UID1212)	172	261	147	96.65	0.06	100	2072801	21242	1908	1908	96376	386	321	310	3548	3366
MAG06107	p__Bacteroidetes (UID2605)	350	314	208	98.8	0.96	0	2365484	26845	2088	2088	80220	397	326	313	1741	1639
MAG06108	p__Actinobacteria (UID2112)	31	211	124	84.01	1.19	0	1631248	18115	1651	1651	5339	363	294	283	4373	4160
MAG06109	o__Clostridiales (UID1212)	172	263	149	91.61	4.03	0	2107788	20053	1992	1992	189959	391	317	306	2494	2372
MAG06110	o__Clostridiales (UID1212)	172	261	147	97.28	0.06	100	2916491	29501	2625	2625	76060	386	323	312	3589	3333
MAG06111	p__Actinobacteria (UID2112)	31	211	124	98.75	0.81	0	2251308	20499	1908	1908	60566	404	345	334	3875	3769
MAG06112	o__Clostridiales (UID1212)	172	263	149	97.99	0	0	2001312	22813	1966	1966	58597	374	300	288	2468	2350
MAG06113	o__Clostridiales (UID1212)	172	263	149	91.72	1.68	0	2411276	40003	2193	2193	31221	390	318	300	4473	4107
MAG06114	k__Bacteria (UID203)	5449	103	57	60.69	0	0	1996906	25077	2086	2086	5893	357	290	278	1722	1621
MAG06115	o__Bacteroidales (UID2654)	163	485	265	98.05	1.82	12.5	4634425	71475	4062	4062	28994	429	341	323	1893	1811
MAG06116	o__Bacteroidales (UID2621)	198	427	260	98.57	0.13	0	3970958	58951	3284	3284	61660	443	363	346	2484	2296
MAG06117	o__Clostridiales (UID1226)	155	278	158	84.45	0	0	2089067	23646	1902	1902	87165	383	316	304	2564	2312
MAG06118	k__Bacteria (UID2372)	131	177	106	95.6	0	0	2662111	45588	2841	2841	22525	347	285	269	2951	2716
MAG06119	o__Bacteroidales (UID2657)	160	492	269	66.45	1.39	62.5	2583081	37294	2331	2331	6499	414	340	324	1966	1875
MAG06120	o__Clostridiales (UID1212)	172	263	149	98.32	0	0	2612195	35585	2385	2385	174792	399	333	318	2761	2568
MAG06121	p__Actinobacteria (UID2112)	31	211	124	83.43	2.43	33.33	3033427	22817	2869	2869	12960	392	311	303	3535	3388
MAG06122	o__Clostridiales (UID1212)	172	263	149	88.16	0.08	50	2310011	36414	2276	2276	13365	379	309	293	1554	1481
MAG06123	o__Bacteroidales (UID2657)	160	491	268	60.49	0.52	7.14	2058169	29060	2051	2051	3690	384	306	292	1576	1467
MAG06124	o__Clostridiales (UID1120)	304	247	141	51.72	2.88	0	1264869	14321	1535	1535	2510	317	250	240	1265	1225
MAG06125	o__Clostridiales (UID1212)	172	263	149	99.33	1.01	0	2134353	33521	1985	1985	213580	381	314	297	4203	3909
MAG06126	g__Prevotella (UID2724)	55	567	296	96.96	0.51	0	3195913	48597	2718	2718	92445	433	347	329	2513	2336
MAG06127	o__Selenomonadales (UID1024)	64	334	167	99.4	2.25	33.33	2314564	29695	2193	2193	41370	384	318	304	2752	2518
MAG06128	o__Bacteroidales (UID2657)	160	492	269	94.09	0.19	0	4323323	65345	3460	3460	107578	457	381	362	2139	1982
MAG06129	f__Bifidobacteriaceae (UID1462)	65	476	217	100	0	0	2326028	23470	1926	1926	219369	423	354	342	3173	3077
MAG06130	p__Actinobacteria (UID2112)	31	211	124	100	1.61	0	2267330	20507	1971	1971	85646	400	335	325	3580	3313
MAG06131	f__Enterobacteriaceae (UID5162)	88	1207	328	99.6	0.37	0	5046123	59376	4745	4745	141556	380	313	301	3164	3076
MAG06132	c__Deltaproteobacteria (UID3218)	61	284	169	50.7	0.02	0	1519042	11999	1735	1735	2234	324	247	240	1461	1417
MAG06133	o__Clostridiales (UID1212)	172	261	147	98.05	0.68	0	3415559	36364	3182	3182	11967	384	307	296	2825	2719
MAG06134	p__Actinobacteria (UID2112)	31	211	124	98.39	0.67	100	3253439	26048	3085	3085	15681	384	308	300	2875	2780
MAG06135	o__Clostridiales (UID1226)	155	278	158	79.03	0.32	100	4825973	54841	5201	5201	5975	339	280	269	2568	2457
MAG06136	o__Bacteroidales (UID2621)	198	427	260	97.88	0.19	0	4809924	72527	4035	4035	145510	434	363	345	2473	2294
MAG06137	o__Clostridiales (UID1226)	155	278	158	94.03	3.32	54.55	3018167	35606	2844	2844	21492	381	318	305	2815	2713
MAG06138	o__Clostridiales (UID1212)	172	263	149	100	1.34	0	3629320	47785	3288	3288	50954	383	311	296	3140	2961
MAG06139	o__Clostridiales (UID1226)	155	278	158	60.6	0	0	1519705	19027	1420	1420	37501	397	326	313	3494	3239
MAG06140	o__Clostridiales (UID1212)	172	263	149	95.64	1.36	0	2319700	24128	2270	2270	16516	367	292	281	2693	2537
MAG06141	o__Bacteroidales (UID2657)	160	492	269	97.38	0	0	5337411	79856	4500	4500	235493	426	354	336	2719	2514
MAG06142	f__Lachnospiraceae (UID1256)	33	333	171	99.42	0	0	3090956	38363	2897	2897	144762	393	324	311	2569	2464
MAG06143	g__Bacteroides (UID2691)	33	839	309	96.11	1.93	11.11	5879541	93726	4544	4544	74099	469	391	370	2003	1849
MAG06144	k__Bacteria (UID2372)	131	177	106	98.11	0	0	2856310	49749	3060	3060	95632	345	282	266	2564	2341
MAG06145	o__Clostridiales (UID1226)	155	278	158	66.24	0.32	0	2121286	26961	1928	1928	20137	390	319	305	3119	2905
MAG06146	p__Bacteroidetes (UID2605)	350	314	208	98.8	0.48	0	3166633	37167	2636	2636	206420	432	360	346	2041	1956
MAG06147	o__Bacteroidales (UID2621)	198	427	260	94.26	1.13	0	4479454	67835	4061	4061	12217	422	336	319	2701	2504
MAG06148	p__Proteobacteria (UID3887)	1487	255	158	100	0.11	0	2721510	32569	2494	2494	53874	386	324	311	4254	3919
MAG06149	g__Bacteroides (UID2691)	33	839	309	65.91	0.46	75	3535162	55479	2867	2867	16893	456	366	347	1608	1530
MAG06150	p__Bacteroidetes (UID2605)	350	314	208	94.58	0.16	100	2518085	29160	2353	2353	10310	396	323	311	1562	1498
MAG06151	f__Lachnospiraceae (UID1286)	57	420	207	92.45	0.16	100	2776151	37635	2654	2654	25017	382	309	295	1674	1560
MAG06152	k__Bacteria (UID203)	5449	102	56	78.6	0	0	2176853	21793	2133	2133	19924	358	297	287	1516	1446
MAG06153	o__Clostridiales (UID1226)	155	278	158	96.84	2.53	75	2668349	30269	2426	2426	34887	393	317	304	1995	1899
MAG06154	o__Bacteroidales (UID2654)	163	486	266	99.24	0	0	5505554	86636	4651	4651	116997	443	355	337	4260	3990
MAG06155	k__Bacteria (UID203)	5449	102	56	50.89	1.79	0	1962413	19566	2123	2123	6012	337	277	268	3631	3359
MAG06156	o__Clostridiales (UID1212)	172	261	147	98.5	0	0	2191657	21358	2055	2055	44049	376	309	299	1430	1387
MAG06157	o__Selenomonadales (UID1024)	64	334	167	99.45	1.5	0	2254327	28700	2136	2136	56389	381	318	305	2269	2150
MAG06158	p__Bacteroidetes (UID2605)	350	314	208	99.17	2.04	50	2038738	22329	1744	1744	109422	407	335	322	1618	1524
MAG06159	f__Lachnospiraceae (UID1256)	33	333	171	79.82	0	0	1750438	21555	1647	1647	94026	383	316	303	1638	1531
MAG06160	o__Clostridiales (UID1212)	172	261	147	97.87	1.42	33.33	2376587	24324	2069	2069	13181	387	327	315	1963	1859
MAG06161	g__Streptococcus (UID684)	26	668	229	68.81	3.43	21.43	1393859	18782	1742	1742	3047	288	237	226	1465	1402
MAG06162	o__Clostridiales (UID1212)	172	261	147	95.92	0	0	2631775	26706	2305	2305	119890	393	334	322	3565	3316
MAG06163	f__Lachnospiraceae (UID1286)	57	420	207	98.7	1.45	0	3313706	42500	3002	3003	73245	401	330	316	2968	2801
MAG06164	f__Lachnospiraceae (UID1286)	57	420	207	97.57	0.4	50	2998821	36128	2696	2697	78238	403	334	321	2666	2531
MAG06165	o__Clostridiales (UID1212)	172	263	149	97.99	1.48	0	2502082	44249	2270	2270	48018	408	335	315	13259	12228
MAG06166	o__Clostridiales (UID1212)	172	263	149	99.33	0.67	0	1967408	30368	1832	1832	312639	379	313	296	2444	2300
MAG06167	o__Clostridiales (UID1226)	155	278	158	52.42	0.99	0	1433680	15222	1706	1706	2632	312	244	235	1341	1284
MAG06168	k__Bacteria (UID2372)	131	177	106	52.37	0.94	0	1552744	26719	2159	2159	2387	272	216	204	1623	1506
MAG06169	o__Clostridiales (UID1212)	172	263	149	99.33	1.34	0	2713692	36284	2576	2576	65172	375	317	303	2281	2153
MAG06170	o__Clostridiales (UID1212)	172	263	149	66.33	0.67	0	2120103	35438	2555	2555	3299	307	241	227	1721	1605
MAG06171	k__Bacteria (UID203)	5449	104	58	75.34	0	0	6304570	93394	5655	5655	43059	422	336	319	3290	3113
MAG06172	o__Clostridiales (UID1212)	172	263	149	97.99	0	0	2535050	42345	2294	2294	194289	392	337	319	2152	2000
MAG06173	o__Clostridiales (UID1226)	155	278	158	81.65	0	0	2617795	33096	2338	2338	35929	398	324	310	2995	2849
MAG06174	o__Clostridiales (UID1212)	172	257	149	77.23	0.69	0	2851783	24599	3394	3394	4163	325	254	247	1257	1211
MAG06175	o__Clostridiales (UID1226)	155	278	158	99.37	0.65	50	3362706	40394	3000	3000	78056	391	336	322	3751	3613
MAG06176	o__Selenomonadales (UID1024)	64	334	167	96.61	1.07	50	1559777	16749	1627	1627	13144	348	291	281	1673	1577
MAG06177	f__Bifidobacteriaceae (UID1458)	77	464	220	99.55	0.45	0	2176785	22850	1819	1819	149540	424	353	340	3113	3021
MAG06178	o__Lactobacillales (UID374)	471	350	191	99.48	0	0	2081358	27531	1954	1954	104160	361	300	286	1751	1687
MAG06179	o__Bacteroidales (UID2716)	92	487	270	99.26	0.12	0	3116043	44670	2479	2479	51019	431	356	338	3240	3017
MAG06180	o__Clostridiales (UID1226)	155	278	158	57.38	2.53	20	1769450	21598	1846	1846	5385	348	285	273	1726	1642
MAG06181	f__Lachnospiraceae (UID1286)	57	420	207	97.34	2.17	42.86	3144178	42908	2962	2962	82130	389	313	298	2443	2314
MAG06182	o__Selenomonadales (UID1024)	64	334	167	99.1	1.8	0	2485798	26640	2139	2139	86027	389	332	320	6695	6188
MAG06183	o__Selenomonadales (UID1024)	64	334	167	95.87	1.87	71.43	2009844	27331	2040	2040	11435	345	291	278	2321	2143
MAG06184	g__Prevotella (UID2724)	55	567	296	99.32	1.01	0	3091769	42709	2354	2354	50859	442	374	356	3183	3002
MAG06185	f__Lachnospiraceae (UID1286)	57	420	207	98.07	0.97	0	3393197	45307	3287	3287	105453	387	313	299	2777	2658
MAG06186	p__Actinobacteria (UID2112)	31	211	124	98.85	0	0	2218214	18860	1924	1924	83331	402	338	328	2532	2389
MAG06187	p__Proteobacteria (UID3887)	1487	256	161	100	0	0	2852559	25191	2335	2335	63649	422	353	342	4202	3991
MAG06188	p__Actinobacteria (UID2112)	31	211	124	71.45	0.79	0	2433357	19865	2759	2759	3165	335	260	252	1368	1283
MAG06189	o__Bacteroidales (UID2654)	163	486	266	99.25	0.19	0	5089309	80810	4085	4085	193379	453	376	356	1893	1812
MAG06190	p__Firmicutes (UID1022)	100	295	158	100	1.27	0	2440173	41554	2409	2409	117385	354	303	286	4412	4000
MAG06191	o__Bacteroidales (UID2617)	213	406	265	97.55	0	0	2527091	37775	2079	2079	101572	427	369	351	5107	4693
MAG06192	o__Lactobacillales (UID355)	490	334	183	71.93	0.56	50	1286726	16274	1492	1492	3791	311	252	241	1278	1227
MAG06193	o__Bacteroidales (UID2621)	198	427	260	98.27	0.13	0	4739761	71807	3914	3914	112213	440	369	350	2852	2716
MAG06194	o__Bacteroidales (UID2621)	198	427	260	99.4	0.19	0	4174157	62228	3442	3442	73530	446	364	346	4881	4600
MAG06195	o__Selenomonadales (UID1024)	64	334	167	99.98	1.6	0	1877106	24947	1835	1835	136638	368	313	299	2858	2508
MAG06196	o__Clostridiales (UID1212)	172	263	149	98.66	0.67	0	2817855	45044	2691	2692	114451	383	315	298	2110	2001
MAG06197	o__Clostridiales (UID1226)	155	278	158	66.87	1.05	33.33	1660544	18559	1887	1887	3674	325	256	247	1618	1551
MAG06198	f__Bifidobacteriaceae (UID1462)	65	476	217	91.71	0.08	0	2099081	19077	1851	1851	28022	403	326	316	2504	2435
MAG06199	f__Bifidobacteriaceae (UID1462)	65	476	217	91.76	0	0	1858108	18399	1578	1578	36981	420	343	331	2600	2523
MAG06200	f__Lachnospiraceae (UID1256)	33	333	171	73.39	0.58	100	2774907	36052	2558	2558	113587	389	319	305	2704	2510
MAG06201	f__Lachnospiraceae (UID1256)	33	333	171	83.68	0	0	2130183	25628	1997	1997	53753	388	326	313	2560	2441
MAG06202	o__Clostridiales (UID1212)	172	263	149	63.75	2.1	11.11	1201856	10470	1482	1482	3160	313	245	238	1381	1322
MAG06203	o__Clostridiales (UID1226)	155	278	158	99.37	0	0	3016099	38542	2634	2634	56916	425	342	327	3285	3052
MAG06204	o__Clostridiales (UID1226)	155	278	158	62.09	2.69	50	2287178	26815	2527	2527	4114	332	272	261	1796	1700
MAG06205	o__Clostridiales (UID1212)	172	263	149	76.72	1.9	25	1573718	16287	1811	1811	4405	325	254	245	1268	1209
MAG06206	g__Streptococcus (UID684)	26	668	229	68.77	1.56	37.5	1197747	15898	1424	1424	3917	305	250	239	1787	1700
MAG06207	o__Clostridiales (UID1212)	172	263	149	92.95	0.67	0	3905988	52374	3689	3689	37840	373	297	282	3076	2863
MAG06208	k__Bacteria (UID203)	5449	103	57	64.19	0	0	1215387	13711	1233	1233	13078	360	300	289	2029	1889
MAG06209	f__Lachnospiraceae (UID1256)	33	333	171	92.18	0.19	100	2465205	31482	2304	2304	79035	383	319	305	3304	3047
MAG06210	f__Lachnospiraceae (UID1256)	33	333	171	98.91	0	0	2439533	31205	2129	2129	45742	414	342	327	4108	3853
MAG06211	o__Bacteroidales (UID2654)	163	485	265	95.81	0.75	0	4508600	70845	3740	3740	93138	448	364	345	2246	2133
MAG06212	o__Clostridiales (UID1212)	172	263	149	99.33	1.01	0	2149681	34156	2033	2033	195044	376	310	293	2748	2552
MAG06213	k__Bacteria (UID2372)	131	177	106	99.06	0	0	2715514	46959	2819	2819	121976	350	293	276	2911	2665
MAG06214	o__Clostridiales (UID1212)	172	261	147	99.66	0	0	2526085	26622	2365	2365	137646	384	314	303	3552	3368
MAG06215	o__Clostridiales (UID1226)	155	278	158	51.53	3.8	35.71	1483263	18635	1336	1336	28584	388	321	307	2947	2750
MAG06216	o__Clostridiales (UID1212)	172	257	149	90.5	2.01	0	2218841	18870	2374	2374	6501	341	276	268	2137	2062
MAG06217	o__Selenomonadales (UID1024)	64	334	167	89.39	2.99	0	1970533	24488	2243	2243	6049	327	264	253	1692	1545
MAG06218	o__Clostridiales (UID1212)	172	261	147	85.36	1.36	0	2200522	22831	2186	2186	5825	355	290	280	2022	1906
MAG06219	f__Bifidobacteriaceae (UID1458)	77	464	220	92.24	4.02	37.5	2146269	22023	1813	1813	45273	411	346	334	3112	3019
MAG06220	o__Selenomonadales (UID1024)	64	334	167	75.42	0.37	0	1396568	12851	1757	1757	2940	295	233	226	1106	1059
MAG06221	f__Lachnospiraceae (UID1256)	33	333	171	66.08	0.61	100	2154028	27335	2035	2035	75478	377	313	300	2455	2269
MAG06222	p__Actinobacteria (UID2112)	31	211	124	97.93	0	0	3383455	26956	3278	3278	10839	382	302	294	2909	2815
MAG06223	o__Clostridiales (UID1226)	155	278	158	92.61	1.48	66.67	2296227	25837	2106	2106	28643	383	318	306	1643	1570
MAG06224	o__Clostridiales (UID1226)	155	278	158	74.15	1.27	0	1968547	21002	1989	1989	7396	350	285	275	1609	1535
MAG06225	o__Clostridiales (UID1212)	172	263	149	93.29	1.51	33.33	2358605	31527	2246	2246	59622	374	317	303	2136	2025
MAG06226	p__Actinobacteria (UID2112)	31	211	124	72.39	1.61	0	1913591	17485	1622	1622	99025	396	341	331	2201	2111
MAG06227	o__Bacteroidales (UID2657)	160	492	269	92.63	0.6	40	3946150	58549	3218	3218	88150	446	374	356	1966	1875
MAG06228	o__Clostridiales (UID1226)	155	278	158	62.66	0	0	1340606	16633	1242	1242	88819	402	327	314	2718	2573
MAG06229	o__Clostridiales (UID1212)	172	263	149	95.34	0.34	0	2175467	25134	2238	2238	13631	351	286	275	2161	2003
MAG06230	o__Clostridiales (UID1212)	172	261	147	96.66	0.23	100	3509813	37018	3188	3188	55395	390	320	309	3571	3315
MAG06231	o__Clostridiales (UID1212)	172	263	149	89.66	3.1	70.59	2249719	38517	2184	2184	14382	362	305	287	2395	2237
MAG06232	p__Actinobacteria (UID2112)	31	211	124	100	0.81	0	2161783	19292	1871	1871	101287	398	337	326	1827	1733
MAG06233	c__Deltaproteobacteria (UID3218)	61	284	169	84.6	1.14	0	3052856	25487	3300	3300	4030	341	265	257	1432	1403
MAG06234	o__Clostridiales (UID1212)	172	263	149	99.33	0	0	2722025	37546	2366	2366	122552	413	345	329	6286	5940
MAG06235	o__Selenomonadales (UID1024)	64	334	167	95.39	0	0	1928713	17838	1960	1960	13953	355	287	278	1440	1373
MAG06236	f__Lachnospiraceae (UID1256)	33	333	171	99.42	0	0	2413216	30503	2121	2121	59232	412	338	324	4061	3808
MAG06237	o__Clostridiales (UID1212)	172	263	149	92.62	0.67	0	2135926	19288	2012	2012	79287	387	313	303	2860	2778
MAG06238	o__Clostridiales (UID1212)	172	261	147	82.74	2.38	50	1839041	17820	1805	1805	12454	364	300	290	1309	1257
MAG06239	o__Clostridiales (UID1212)	172	263	149	98.66	3.08	12.5	4268715	57397	3902	3902	38608	380	308	293	3081	2910
MAG06240	k__Bacteria (UID203)	5449	103	57	85.26	1.75	0	2705700	43368	2609	2609	31469	381	313	296	2110	2002
MAG06241	g__Prevotella (UID2724)	55	567	296	79.8	0.61	83.33	2671062	41482	2136	2136	41848	457	371	352	2588	2395
MAG06242	o__Clostridiales (UID1212)	172	263	149	89.45	3.19	66.67	2121554	23100	2025	2025	14088	383	308	297	4416	4130
MAG06243	p__Firmicutes (UID1022)	100	295	158	100	0.63	0	2453379	41532	2408	2408	80890	357	304	287	2576	2325
MAG06244	k__Bacteria (UID2372)	131	177	106	86.35	0.94	0	1526081	23389	1794	1794	6559	308	260	246	1632	1535
MAG06245	f__Lachnospiraceae (UID1286)	57	420	207	96.14	0.02	100	2658899	38976	2472	2472	97176	391	321	305	1683	1534
MAG06246	o__Clostridiales (UID1212)	172	263	149	95.73	0.34	100	1987979	19142	1967	1967	27283	356	295	285	1436	1382
MAG06247	o__Selenomonadales (UID1024)	64	334	167	98.3	0	0	2409821	24130	2235	2235	64287	377	312	301	2592	2461
MAG06248	o__Clostridiales (UID1226)	155	278	158	98.1	1.16	0	3103437	38072	2824	2824	44872	389	326	313	3634	3413
MAG06249	f__Bifidobacteriaceae (UID1462)	65	476	217	95.91	0.46	100	2051655	18593	1752	1752	50274	418	336	325	3134	3038
MAG06250	o__Clostridiales (UID1226)	155	278	158	95.13	0.63	0	2741521	31903	2451	2451	75762	408	331	318	2321	2167
MAG06251	o__Clostridiales (UID1212)	172	263	149	98.66	0	0	1796710	31880	1676	1676	226663	390	330	311	2872	2582
MAG06252	p__Actinobacteria (UID2112)	31	211	124	99.19	2.42	0	1799998	14873	1673	1673	80366	387	320	311	2708	2562
MAG06253	f__Bifidobacteriaceae (UID1458)	77	464	220	90.61	0.94	100	2245237	24716	1850	1850	68923	417	355	341	3111	3010
MAG06254	o__Clostridiales (UID1212)	172	263	149	78.27	0.89	0	2050820	23752	2437	2437	4307	309	245	235	1276	1197
MAG06255	o__Clostridiales (UID1212)	172	261	147	97.73	0.85	50	2978402	30587	2709	2709	106522	391	324	313	3497	3227
MAG06256	f__Lachnospiraceae (UID1256)	33	333	171	72.48	0.78	0	1729024	20574	1585	1585	18757	381	315	302	2115	1988
MAG06257	f__Bifidobacteriaceae (UID1458)	77	464	220	81.53	0.45	0	1598232	16353	1327	1327	30508	411	354	342	2023	1923
MAG06258	o__Clostridiales (UID1226)	155	278	158	87.13	1.27	100	2846648	35242	2599	2599	11343	388	319	305	2277	2172
MAG06259	f__Enterobacteriaceae (UID5124)	134	1173	336	96.62	0.57	50	4889923	56731	4620	4620	39809	375	307	295	4293	3990
MAG06260	o__Clostridiales (UID1212)	172	263	149	97.27	0	0	2193096	27208	2031	2031	281127	384	320	306	3387	3188
MAG06261	f__Bifidobacteriaceae (UID1460)	70	502	225	99.04	0	0	1890452	19265	1566	1566	114393	419	353	341	1966	1875
MAG06262	o__Clostridiales (UID1212)	172	261	147	93.5	0.68	75	2225720	22698	2002	2002	9449	380	318	306	1830	1719
MAG06263	o__Bacteroidales (UID2657)	160	492	269	86.95	0.76	20	3142897	43987	2695	2695	37541	419	350	334	1504	1453
MAG06264	g__Prevotella (UID2724)	55	567	296	75.05	1.86	37.5	2670901	40399	2280	2280	39370	426	343	326	2513	2335
MAG06265	o__Clostridiales (UID1212)	172	263	149	90.94	0	0	2078177	18601	1850	1850	21036	389	327	317	2647	2551
MAG06266	o__Clostridiales (UID1120)	304	247	141	85.12	0.71	0	1694105	18991	1764	1764	12914	364	288	277	2841	2681
MAG06267	o__Clostridiales (UID1212)	172	257	149	95.62	0.69	50	2340392	20210	2331	2331	16653	361	294	285	1587	1551
MAG06268	p__Firmicutes (UID1022)	100	295	158	98.64	0.02	0	1960781	20545	1834	1834	28127	361	306	294	1885	1721
MAG06269	p__Proteobacteria (UID3887)	1487	256	160	53.76	4.41	12.5	1471092	13769	1809	1809	2799	303	242	234	1483	1443
MAG06270	p__Actinobacteria (UID2112)	31	211	124	50.37	1.43	0	1643337	13035	1799	1799	3146	336	265	258	1338	1290
MAG06271	o__Bacteroidales (UID2657)	160	492	269	93.97	0	0	4397089	65272	3612	3612	62624	431	363	345	1958	1864
MAG06272	f__Bifidobacteriaceae (UID1462)	65	476	217	88	1.55	40	1967743	19427	1741	1741	23851	409	332	321	2595	2520
MAG06273	o__Bacteroidales (UID2654)	163	486	266	90.48	4.7	38.89	3561389	55319	2874	2874	29748	452	373	354	1893	1811
MAG06274	k__Bacteria (UID2372)	131	177	106	98.58	0	0	2380405	39728	2560	2560	19524	341	280	264	2214	2051
MAG06275	o__Bacteroidales (UID2657)	160	492	269	91.01	0.12	100	3163804	46592	2663	2663	44870	430	358	341	1939	1859
MAG06276	p__Bacteroidetes (UID2605)	350	314	208	91.69	1.76	40	1980934	21832	1787	1787	29080	390	320	308	1537	1456
MAG06277	p__Actinobacteria (UID2112)	31	211	124	100	0	0	2401933	20309	2137	2137	105395	392	329	320	1977	1888
MAG06278	k__Bacteria (UID203)	5449	104	58	57.21	0	0	2584620	51158	3261	3261	3281	286	226	211	1330	1226
MAG06279	o__Clostridiales (UID1212)	172	263	149	99.33	1.01	0	2268694	35938	2130	2130	1158528	375	312	296	2614	2471
MAG06280	p__Actinobacteria (UID2112)	31	211	124	61.32	1.61	0	1248845	9233	1352	1353	3269	349	268	261	1121	1101
MAG06281	o__Selenomonadales (UID1024)	64	334	167	62.71	1.42	25	1024426	12780	1404	1404	2467	275	218	209	899	868
MAG06282	o__Clostridiales (UID1212)	172	263	149	86.51	1.23	66.67	2011684	23396	2173	2173	6398	336	274	263	1844	1702
MAG06283	o__Clostridiales (UID1212)	172	263	149	89.24	1.34	0	1948433	24585	1742	1742	103347	393	323	309	2739	2571
MAG06284	o__Clostridiales (UID1212)	172	263	149	91.95	2.28	33.33	1880952	17316	1813	1813	34999	388	311	302	2436	2339
MAG06285	o__Clostridiales (UID1226)	155	278	158	87.34	0	0	2310809	28589	2073	2073	13487	390	321	308	2995	2854
MAG06286	o__Clostridiales (UID1226)	155	278	158	99.37	1.9	0	3351065	38444	3171	3171	66800	371	313	301	1825	1750
